contract_id,worker_id,org_id,org_date,year,base_salary_lcu,gross_salary_lcu,net_salary_lcu,whours,country_code,country_name,adm1_name,adm1_code,start_date,end_date,paygrade,seniority,occupation_native,occupation_english,occupation_iscocode,occupation_isconame
1560,2932148752,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2010-03-18,2008,1271.6,7094.71,6132.84,20,BRA,Brazil,Alagoas,AL,2020-11-11,,B,ACSND40,enfermeiro,civil engineer,2221,Mining and Quarrying Labourers
1406,8229384313,SECRETARIA DE EDUCAÇÃO-400210-2010,2001-09-17,2000,7165.1,5297.53,5872.49,35,BRA,Brazil,Alagoas,AL,2001-02-26,1458950400000000000,,999,adjunto administrativo,,,Teaching Professionals
1609,4369975054,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-06-25,2022,3912.4,9673.3,5201.48,40,BRA,Brazil,Alagoas,AL,2015-05-02,,,ADPMA0,,,2142,
1818,5973319608,SECRETARIA DE FINANÇAS-200104-2009,2012-05-04,2012,1798.24,9992.84,2577.32,35,BRA,Brazil,Alagoas,AL,2001-06-04,1061856000000000000,H,FI2TC,professor,,2221,
1701,2445512564,SECRETARIA DE FINANÇAS-200104-2009,2006-02-07,2018,1515.31,3240.35,4039.08,35,BRA,Brazil,Alagoas,AL,1992-05-30,,A,FI2TC,professor,civil engineer,,Mining and Quarrying Labourers
1006,7147400501,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-07-21,2002,3448.64,2652.47,8649.48,35,BRA,Brazil,Alagoas,AL,2009-07-14,,A,,,administrative assistant,,Nursing Professionals
1598,6827746371,SECRETARIA DE FINANÇAS-200104-2009,2013-07-16,2016,746.1,9864.87,8509.92,20,BRA,Brazil,Alagoas,AL,2003-03-09,,B,ACMNB30,,administrative assistant,9311,
1180,9351104816,MINISTÉRIO DA SAÚDE-500312-2015,2021-12-07,2009,1078.9,2902.5,1486.58,30,BRA,Brazil,Alagoas,AL,1998-04-19,,H,FI2TC,adjunto administrativo,nurse,2142,Mining and Quarrying Labourers
1699,3553079885,SECRETARIA DE FINANÇAS-200104-2009,2010-09-01,2021,924.75,1414.44,3378.25,44,BRA,Brazil,Alagoas,AL,1999-04-27,,H,,,nurse,,
1928,1641543351,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-03-09,2013,6436.16,6208.24,5602.02,44,BRA,Brazil,Alagoas,AL,1997-01-22,,G,ADPMA0,,administrative assistant,2142,Civil Engineers
1859,4752188093,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2018-04-18,2005,6159.07,6480.29,2034.39,40,BRA,Brazil,Alagoas,AL,2005-03-06,,,ACSND40,enfermeiro,teacher,2320,Mining and Quarrying Labourers
1403,4472841213,MINISTÉRIO DA SAÚDE-500312-2015,2015-06-01,2011,6233.43,8169.5,2520.03,30,BRA,Brazil,Alagoas,AL,2009-10-29,,D,FI2TC,engenheiro civil,nurse,9311,
1292,7696754466,SECRETARIA DE FINANÇAS-200104-2009,2012-08-05,2017,3739.49,6405.27,6077.86,20,BRA,Brazil,Alagoas,AL,1995-01-12,,E,FI2TC,professor,administrative assistant,2142,Teaching Professionals
1001,5628855867,SECRETARIA DE EDUCAÇÃO-400210-2010,2009-11-12,2011,5576.61,4439.88,3767.6,44,BRA,Brazil,Alagoas,AL,2017-11-19,,,ACMNB30,,,2221,
1862,3405862756,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-12-02,2013,2310.9,9928.8,2751.19,30,BRA,Brazil,Alagoas,AL,2011-08-28,,F,999,engenheiro civil,teacher,2320,Civil Engineers
1162,2876959181,SECRETARIA DE EDUCAÇÃO-400210-2010,2016-09-02,2003,5049.89,4607.11,3839.35,44,BRA,Brazil,Alagoas,AL,1992-03-08,,C,FI2TC,enfermeiro,nurse,2142,Teaching Professionals
1343,1267852095,SECRETARIA DE FINANÇAS-200104-2009,2011-01-09,2010,3278.7,2756.13,2469.72,40,BRA,Brazil,Alagoas,AL,1994-09-19,,B,FI2TC,engenheiro civil,teacher,9311,Teaching Professionals
1181,9776155010,SECRETARIA DE EDUCAÇÃO-400210-2010,2016-08-19,2004,2173.58,5286.52,7335.18,30,BRA,Brazil,Alagoas,AL,2017-08-04,,,999,engenheiro civil,nurse,9311,Nursing Professionals
1816,8234148072,MINISTÉRIO DA SAÚDE-500312-2015,2018-01-17,2013,3183.55,7410.05,8631.1,20,BRA,Brazil,Alagoas,AL,2010-08-21,,,ACSND40,adjunto administrativo,,,Nursing Professionals
1003,9499845791,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-03-21,2007,4421.68,3974.09,4127.64,20,BRA,Brazil,Alagoas,AL,2009-11-14,,B,ADPMA0,,nurse,2142,Civil Engineers
1964,6637910013,MINISTÉRIO DA SAÚDE-500312-2015,2001-06-14,2011,4279.89,5995.67,5108.8,40,BRA,Brazil,Alagoas,AL,2002-10-14,,A,,professor,civil engineer,9311,Civil Engineers
1144,3662900058,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-10-09,2005,4666.01,4832.98,7803.68,44,BRA,Brazil,Alagoas,AL,2008-06-29,,C,ADPMA0,enfermeiro,civil engineer,2320,Teaching Professionals
1215,9970636111,SECRETARIA DE EDUCAÇÃO-400210-2010,2003-01-25,2012,5681.09,8838.52,2370.68,20,BRA,Brazil,Alagoas,AL,2015-11-22,,H,AEM30E2,enfermeiro,,,Civil Engineers
1073,8890347945,MINISTÉRIO DA SAÚDE-500312-2015,2001-07-06,2004,7123.15,9620.94,5642.61,44,BRA,Brazil,Alagoas,AL,2018-06-16,,A,AEM30E2,adjunto administrativo,,2221,
1818,2986961614,SECRETARIA DE FINANÇAS-200104-2009,2004-03-22,2010,3681.51,6306.64,1307.95,20,BRA,Brazil,Alagoas,AL,2015-07-02,,G,ACSND40,,civil engineer,9311,
1717,5728482190,SECRETARIA DE EDUCAÇÃO-400210-2010,2004-06-20,2018,1371.67,4193.72,6565.23,44,BRA,Brazil,Alagoas,AL,2014-04-09,,D,AEM30E2,professor,nurse,9311,Teaching Professionals
1464,9245608414,SECRETARIA DE FINANÇAS-200104-2009,2011-04-04,2002,2998.44,958.89,8668.34,20,BRA,Brazil,Alagoas,AL,2013-03-29,1520121600000000000,G,ACSND40,professor,,2142,Nursing Professionals
1658,9506202945,SECRETARIA DE EDUCAÇÃO-400210-2010,2001-07-03,2009,7248.56,6755.85,8847.71,44,BRA,Brazil,Alagoas,AL,2019-04-02,,F,ACMNB30,professor,civil engineer,2320,Mining and Quarrying Labourers
1088,7419207704,SECRETARIA DE EDUCAÇÃO-400210-2010,2003-04-23,2003,6437.67,3948.13,6145.8,30,BRA,Brazil,Alagoas,AL,1993-04-21,,B,999,professor,nurse,2221,Nursing Professionals
1746,4392709263,SECRETARIA DE EDUCAÇÃO-400210-2010,2008-12-06,2008,2258.08,1373.89,7353.68,44,BRA,Brazil,Alagoas,AL,2013-05-16,,A,AEM30E2,adjunto administrativo,administrative assistant,2221,Nursing Professionals
1958,8865397512,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2001-12-19,2001,5844.21,7518.68,6129.79,40,BRA,Brazil,Alagoas,AL,2002-08-25,,A,FI2TC,professor,civil engineer,,
1568,2883266993,SECRETARIA DE FINANÇAS-200104-2009,2010-10-28,2013,3237.63,9669.72,6157.73,20,BRA,Brazil,Alagoas,AL,2001-05-26,,A,FI2TC,engenheiro civil,teacher,9311,Nursing Professionals
1652,2958285275,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2022-10-21,2006,2907.4,1777.86,4592.23,35,BRA,Brazil,Alagoas,AL,2002-06-29,,H,,professor,administrative assistant,2142,Mining and Quarrying Labourers
1776,4628076134,MINISTÉRIO DA SAÚDE-500312-2015,2000-04-03,2016,1890.03,2292.36,2252.87,40,BRA,Brazil,Alagoas,AL,2020-10-05,,A,999,,civil engineer,2320,Teaching Professionals
1132,4150139317,MINISTÉRIO DA SAÚDE-500312-2015,2022-11-08,2014,4117.08,1515.5,8667.65,35,BRA,Brazil,Alagoas,AL,2017-06-21,,C,AEM30E2,,,2221,Civil Engineers
1553,6785209826,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2016-06-05,2013,1603.93,7922.51,8796.46,30,BRA,Brazil,Alagoas,AL,2013-07-04,,F,999,enfermeiro,nurse,2320,Civil Engineers
1528,8392001307,SECRETARIA DE FINANÇAS-200104-2009,2016-04-17,2007,3149.59,2759.1,2174.07,30,BRA,Brazil,Alagoas,AL,2014-01-26,1532217600000000000,D,FI2TC,enfermeiro,civil engineer,9311,Nursing Professionals
1642,6039484516,MINISTÉRIO DA SAÚDE-500312-2015,2017-05-20,2017,6027.98,7456.16,9350.57,20,BRA,Brazil,Alagoas,AL,1992-01-20,,E,FI2TC,enfermeiro,teacher,2221,
1843,6805457407,SECRETARIA DE EDUCAÇÃO-400210-2010,2010-02-26,2012,5057.68,3220.94,9219.51,30,BRA,Brazil,Alagoas,AL,2015-09-10,,A,999,engenheiro civil,nurse,2221,Mining and Quarrying Labourers
1745,3602769863,SECRETARIA DE FINANÇAS-200104-2009,2007-03-23,2021,7504.36,4033.08,2642.15,40,BRA,Brazil,Alagoas,AL,2016-01-13,,F,,enfermeiro,teacher,2320,Mining and Quarrying Labourers
1301,5151199585,SECRETARIA DE EDUCAÇÃO-400210-2010,2005-06-13,2021,2930.03,9839.41,7575.63,30,BRA,Brazil,Alagoas,AL,2016-01-31,1285459200000000000,H,,adjunto administrativo,teacher,2142,Civil Engineers
1821,5218933966,MINISTÉRIO DA SAÚDE-500312-2015,2020-05-31,2015,7674.01,7436.6,1543.13,20,BRA,Brazil,Alagoas,AL,1991-12-17,,C,FI2TC,professor,civil engineer,2221,Nursing Professionals
1107,3885655926,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-08-26,2016,1994.45,667.54,2518.28,40,BRA,Brazil,Alagoas,AL,2005-10-04,,A,ACSND40,enfermeiro,,9311,Nursing Professionals
1403,4075254946,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2013-03-06,2022,3462.69,8893.62,4277.23,40,BRA,Brazil,Alagoas,AL,2013-03-28,,E,FI2TC,engenheiro civil,teacher,2221,Nursing Professionals
1741,1748448130,SECRETARIA DE EDUCAÇÃO-400210-2010,2019-01-06,2010,2238.36,5610.4,819.05,35,BRA,Brazil,Alagoas,AL,2014-04-08,,F,AEM30E2,,teacher,2320,Civil Engineers
1277,1828124004,SECRETARIA DE FINANÇAS-200104-2009,2021-12-17,2006,7311.71,8650.25,8323.19,44,BRA,Brazil,Alagoas,AL,2010-07-09,1352160000000000000,,ACSND40,adjunto administrativo,civil engineer,9311,Nursing Professionals
1041,6513635730,MINISTÉRIO DA SAÚDE-500312-2015,2012-11-11,2021,7186.82,4994.84,7510.99,44,BRA,Brazil,Alagoas,AL,2008-04-25,1738972800000000000,,ACMNB30,enfermeiro,administrative assistant,2142,
1334,5522787250,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2009-01-20,2018,2464.19,7086.92,7054.37,35,BRA,Brazil,Alagoas,AL,2006-06-07,,D,ACSND40,professor,nurse,9311,Civil Engineers
1423,8683000686,MINISTÉRIO DA SAÚDE-500312-2015,2015-03-18,2021,1026.86,7543.42,3184.96,30,BRA,Brazil,Alagoas,AL,2015-11-13,,F,ACMNB30,,,9311,
1822,8662345827,SECRETARIA DE EDUCAÇÃO-400210-2010,2005-07-16,2003,1091.91,1629.91,7479.09,44,BRA,Brazil,Alagoas,AL,2002-09-09,1543708800000000000,A,ADPMA0,engenheiro civil,administrative assistant,2142,Civil Engineers
1006,2265384987,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-11-27,2005,2846.09,6096.17,8647.6,30,BRA,Brazil,Alagoas,AL,2012-08-08,,G,,adjunto administrativo,civil engineer,2320,
1196,3735591306,MINISTÉRIO DA SAÚDE-500312-2015,2008-05-22,2005,2123.57,5099.34,6507.03,30,BRA,Brazil,Alagoas,AL,2002-03-08,1425254400000000000,A,ADPMA0,engenheiro civil,civil engineer,2320,Civil Engineers
1704,8711427819,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-06-05,2022,5236.82,2526.71,2776.2,30,BRA,Brazil,Alagoas,AL,2005-09-06,,D,ACSND40,professor,civil engineer,,Mining and Quarrying Labourers
1975,2000490558,SECRETARIA DE FINANÇAS-200104-2009,2004-09-05,2008,697.07,7061.21,8694.51,44,BRA,Brazil,Alagoas,AL,2009-08-29,,D,ADPMA0,,teacher,2221,Teaching Professionals
1443,5676273812,MINISTÉRIO DA SAÚDE-500312-2015,2002-03-20,2004,4418.51,1147.98,6795.17,40,BRA,Brazil,Alagoas,AL,1995-10-26,,F,FI2TC,,,2142,Mining and Quarrying Labourers
1329,1119304161,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-08-25,2006,2494.17,3580.39,888.9,44,BRA,Brazil,Alagoas,AL,2011-09-03,1133049600000000000,C,,,nurse,2320,
1871,7817948487,MINISTÉRIO DA SAÚDE-500312-2015,2010-10-03,2015,5059.42,8243.21,8999.15,30,BRA,Brazil,Alagoas,AL,2022-05-22,,G,999,engenheiro civil,nurse,9311,Nursing Professionals
1576,8080012014,MINISTÉRIO DA SAÚDE-500312-2015,2011-04-11,2006,7098.86,7753.65,6508.89,35,BRA,Brazil,Alagoas,AL,2014-10-19,,D,ACSND40,,teacher,,Nursing Professionals
1354,2070984352,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2022-10-14,2011,4616.48,9317.61,5966.99,20,BRA,Brazil,Alagoas,AL,1992-12-01,,F,FI2TC,enfermeiro,civil engineer,,Nursing Professionals
1269,7372274711,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2003-11-27,2006,783.18,4386.92,3640.42,20,BRA,Brazil,Alagoas,AL,1991-12-06,,G,AEM30E2,,administrative assistant,9311,Nursing Professionals
1124,2111654502,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2010-10-06,2021,1202.39,7657.53,2444.44,44,BRA,Brazil,Alagoas,AL,2009-08-06,,E,999,enfermeiro,civil engineer,,Nursing Professionals
1289,2011746557,MINISTÉRIO DA SAÚDE-500312-2015,2020-06-25,2009,1938.98,9041.93,4523.56,40,BRA,Brazil,Alagoas,AL,2008-12-23,,B,ACSND40,engenheiro civil,teacher,2142,
1430,8869085089,SECRETARIA DE FINANÇAS-200104-2009,2013-11-01,2002,5620.58,1228.53,2320.54,20,BRA,Brazil,Alagoas,AL,2022-01-27,1444003200000000000,E,ACSND40,adjunto administrativo,,2320,Nursing Professionals
1747,6465347053,MINISTÉRIO DA SAÚDE-500312-2015,2019-01-11,2016,1978.05,6973.88,6175.72,20,BRA,Brazil,Alagoas,AL,2009-05-08,,H,ADPMA0,,,9311,Mining and Quarrying Labourers
1655,2369459947,SECRETARIA DE EDUCAÇÃO-400210-2010,2015-09-03,2016,4551.95,6215.41,2625.47,20,BRA,Brazil,Alagoas,AL,1990-12-15,,D,ACSND40,professor,administrative assistant,2142,Nursing Professionals
1109,7581707930,MINISTÉRIO DA SAÚDE-500312-2015,2021-06-06,2022,7308.19,8483.25,7192.06,20,BRA,Brazil,Alagoas,AL,2013-09-21,,E,FI2TC,professor,civil engineer,,Teaching Professionals
1376,6078425879,MINISTÉRIO DA SAÚDE-500312-2015,2003-08-02,2007,1315.01,8595.6,4421.56,40,BRA,Brazil,Alagoas,AL,1993-05-20,,E,FI2TC,engenheiro civil,civil engineer,9311,Civil Engineers
1586,4434537215,SECRETARIA DE EDUCAÇÃO-400210-2010,2002-08-13,2005,6726.35,7115.37,3328.23,35,BRA,Brazil,Alagoas,AL,2010-05-20,,E,999,engenheiro civil,,2221,Nursing Professionals
1277,1810897130,SECRETARIA DE FINANÇAS-200104-2009,2021-08-09,2000,4589.56,5842.52,9073.61,30,BRA,Brazil,Alagoas,AL,1996-12-03,,F,ADPMA0,,nurse,2320,Civil Engineers
1537,2069543172,MINISTÉRIO DA SAÚDE-500312-2015,2022-09-30,2011,3668.18,1381.98,2067.54,40,BRA,Brazil,Alagoas,AL,1990-04-28,1248998400000000000,,ACMNB30,,civil engineer,2142,Mining and Quarrying Labourers
1903,5077138826,MINISTÉRIO DA SAÚDE-500312-2015,2000-06-10,2006,6542.15,9264.1,4615.24,20,BRA,Brazil,Alagoas,AL,2007-03-05,,A,999,,,,Mining and Quarrying Labourers
1365,9300340792,SECRETARIA DE EDUCAÇÃO-400210-2010,2015-09-25,2000,5141.72,9057.9,5813.76,44,BRA,Brazil,Alagoas,AL,2001-01-16,,D,ADPMA0,enfermeiro,civil engineer,2142,Teaching Professionals
1647,7702659865,SECRETARIA DE EDUCAÇÃO-400210-2010,2016-02-17,2012,6711.67,8374.85,5375.41,40,BRA,Brazil,Alagoas,AL,2000-06-25,1042156800000000000,C,FI2TC,engenheiro civil,nurse,2320,Nursing Professionals
1774,9885686079,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-01-14,2000,1613.33,2376.83,4657.98,35,BRA,Brazil,Alagoas,AL,1996-10-06,,F,AEM30E2,adjunto administrativo,teacher,2320,Mining and Quarrying Labourers
1700,7943393548,SECRETARIA DE FINANÇAS-200104-2009,2006-08-22,2022,7914.51,790.46,1696.96,40,BRA,Brazil,Alagoas,AL,2009-03-01,,D,,adjunto administrativo,civil engineer,2142,Teaching Professionals
1614,9973890330,SECRETARIA DE FINANÇAS-200104-2009,2022-04-26,2012,2004.46,8963.32,5192.93,35,BRA,Brazil,Alagoas,AL,2007-08-03,,D,,professor,nurse,2221,Civil Engineers
1679,8809578534,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2019-12-31,2013,6130.29,6169.04,9105.62,40,BRA,Brazil,Alagoas,AL,2005-03-03,,D,AEM30E2,professor,teacher,9311,Civil Engineers
1129,7027181804,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2014-12-06,2000,1306.22,4139.06,7703.8,40,BRA,Brazil,Alagoas,AL,2015-10-24,,,ACMNB30,adjunto administrativo,civil engineer,9311,
1924,1430487468,MINISTÉRIO DA SAÚDE-500312-2015,2000-12-07,2006,6733.49,6859.72,2488.48,35,BRA,Brazil,Alagoas,AL,2014-05-24,1440201600000000000,E,FI2TC,adjunto administrativo,nurse,,Civil Engineers
1664,8761829794,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-07-16,2021,3447.4,4462.39,7015.47,20,BRA,Brazil,Alagoas,AL,2001-10-01,,C,FI2TC,adjunto administrativo,,2320,Mining and Quarrying Labourers
1850,4159492739,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-11-01,2007,5413.34,9426.73,6209.57,35,BRA,Brazil,Alagoas,AL,2012-03-19,,C,ACMNB30,adjunto administrativo,civil engineer,2221,
1420,2556024188,SECRETARIA DE FINANÇAS-200104-2009,2004-11-01,2002,5495.19,2714.89,1682.28,20,BRA,Brazil,Alagoas,AL,1990-09-12,,D,AEM30E2,professor,civil engineer,9311,Teaching Professionals
1111,8230921918,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-10-31,2014,779.57,1004.67,3491.97,44,BRA,Brazil,Alagoas,AL,2011-02-24,1273708800000000000,A,999,enfermeiro,,2142,Civil Engineers
1655,2826909268,SECRETARIA DE FINANÇAS-200104-2009,2005-08-17,2006,3389.91,3842.27,1935.63,44,BRA,Brazil,Alagoas,AL,1999-07-20,,D,ACSND40,engenheiro civil,administrative assistant,,Nursing Professionals
1323,2224569827,SECRETARIA DE FINANÇAS-200104-2009,2003-03-06,2012,7406.57,4511.25,4046.54,44,BRA,Brazil,Alagoas,AL,2003-03-05,,A,ACSND40,,administrative assistant,2221,Nursing Professionals
1665,9602849315,SECRETARIA DE EDUCAÇÃO-400210-2010,2010-05-25,2020,2094.74,6664.52,2620.47,30,BRA,Brazil,Alagoas,AL,2012-11-08,,A,ADPMA0,engenheiro civil,administrative assistant,2221,Civil Engineers
1128,8625660665,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-11-09,2020,4464.75,3670.72,4077.07,44,BRA,Brazil,Alagoas,AL,2007-04-21,,E,ACMNB30,professor,administrative assistant,2320,Mining and Quarrying Labourers
1376,1271302687,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2015-02-17,2019,3945.35,7789.9,6683.25,20,BRA,Brazil,Alagoas,AL,2010-02-18,,B,999,professor,nurse,9311,
1756,7569465677,MINISTÉRIO DA SAÚDE-500312-2015,2005-11-07,2002,4611.32,6358.64,3878.53,44,BRA,Brazil,Alagoas,AL,2015-12-15,,E,999,enfermeiro,teacher,,Nursing Professionals
1155,2350214863,SECRETARIA DE FINANÇAS-200104-2009,2019-06-28,2019,2407.94,5673.18,1896.96,30,BRA,Brazil,Alagoas,AL,2006-09-29,,E,AEM30E2,engenheiro civil,nurse,9311,Civil Engineers
1024,6839317611,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-08-26,2003,5956.87,2159.39,7636.36,40,BRA,Brazil,Alagoas,AL,1999-08-27,,B,ADPMA0,enfermeiro,nurse,2142,Civil Engineers
1672,7116291778,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2018-09-25,2002,3370.4,5955.25,3061.14,35,BRA,Brazil,Alagoas,AL,2000-05-06,1278028800000000000,,ADPMA0,,teacher,2320,Nursing Professionals
1325,6560164551,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2019-04-25,2005,7377.51,3416.54,5009.79,44,BRA,Brazil,Alagoas,AL,2019-03-23,,G,,professor,teacher,2320,Nursing Professionals
1341,8963503851,SECRETARIA DE EDUCAÇÃO-400210-2010,2013-01-21,2016,2470.98,3159.86,3069.89,30,BRA,Brazil,Alagoas,AL,2003-12-07,,H,999,professor,,9311,Teaching Professionals
1151,2329283713,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-06-08,2001,5062.74,753.27,6918.63,35,BRA,Brazil,Alagoas,AL,1994-11-21,,D,999,,,2142,Teaching Professionals
1068,8342559252,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2019-07-21,2001,596.8,7199.07,7913.39,30,BRA,Brazil,Alagoas,AL,1993-03-31,,H,999,professor,nurse,2142,Nursing Professionals
1956,6190923978,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-02-06,2018,2882.24,1328.61,8518.48,30,BRA,Brazil,Alagoas,AL,2015-02-17,,D,ACSND40,enfermeiro,nurse,2142,Mining and Quarrying Labourers
1724,6761860274,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2008-03-15,2018,961.62,7739.73,4064.93,20,BRA,Brazil,Alagoas,AL,1993-08-19,,E,ACSND40,adjunto administrativo,nurse,2320,
1751,7840145934,SECRETARIA DE EDUCAÇÃO-400210-2010,2007-05-02,2016,5206.16,1707.26,3048.43,40,BRA,Brazil,Alagoas,AL,1998-09-10,1613779200000000000,E,ADPMA0,adjunto administrativo,,,Civil Engineers
1110,7415459671,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2011-08-29,2022,7071.31,7500.5,4330.16,40,BRA,Brazil,Alagoas,AL,2017-04-03,,A,999,,administrative assistant,,Teaching Professionals
1814,2422316178,MINISTÉRIO DA SAÚDE-500312-2015,2018-07-06,2000,1573.44,5209.2,2412.16,44,BRA,Brazil,Alagoas,AL,2008-01-13,,F,FI2TC,engenheiro civil,administrative assistant,2142,Teaching Professionals
1153,2996902335,SECRETARIA DE FINANÇAS-200104-2009,2010-01-22,2020,1609.65,2737.46,3384.16,30,BRA,Brazil,Alagoas,AL,2015-12-12,1555372800000000000,,ACMNB30,enfermeiro,administrative assistant,2320,
1490,7007394935,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-06-20,2018,3482.91,9468.16,1423.05,30,BRA,Brazil,Alagoas,AL,2017-08-23,,B,ADPMA0,adjunto administrativo,,9311,Nursing Professionals
1236,6552254865,SECRETARIA DE EDUCAÇÃO-400210-2010,2000-11-07,2000,2516.47,2641.44,526.31,35,BRA,Brazil,Alagoas,AL,2011-02-04,1703289600000000000,F,ACMNB30,enfermeiro,teacher,2221,
1092,2183749448,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2014-09-12,2003,7388.41,8654.31,4017.64,20,BRA,Brazil,Alagoas,AL,2009-06-02,1451433600000000000,B,FI2TC,engenheiro civil,,2142,Teaching Professionals
1436,2086340470,MINISTÉRIO DA SAÚDE-500312-2015,2017-05-07,2019,5975.68,1930.38,8102.46,35,BRA,Brazil,Alagoas,AL,2001-02-17,,H,FI2TC,engenheiro civil,administrative assistant,9311,Civil Engineers
1233,8372803898,SECRETARIA DE FINANÇAS-200104-2009,2022-12-10,2006,2125.94,8468.87,7283.79,44,BRA,Brazil,Alagoas,AL,1992-07-23,,D,AEM30E2,enfermeiro,nurse,2320,Nursing Professionals
1465,9576797911,MINISTÉRIO DA SAÚDE-500312-2015,2014-10-22,2021,4484.41,4683.08,1659.72,44,BRA,Brazil,Alagoas,AL,1996-01-24,1215907200000000000,E,AEM30E2,professor,nurse,,Civil Engineers
1029,8611387472,SECRETARIA DE EDUCAÇÃO-400210-2010,2011-10-01,2019,3135.24,9048.65,3564.62,30,BRA,Brazil,Alagoas,AL,2022-01-14,,F,ACSND40,enfermeiro,nurse,2142,Teaching Professionals
1880,1488818474,MINISTÉRIO DA SAÚDE-500312-2015,2018-09-12,2012,6198.1,4035.52,2237.22,30,BRA,Brazil,Alagoas,AL,1998-04-13,960336000000000000,,999,enfermeiro,,2142,Nursing Professionals
1162,9368408487,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2000-04-09,2012,7501.28,8845.54,3843.22,20,BRA,Brazil,Alagoas,AL,2008-11-05,,G,ADPMA0,adjunto administrativo,administrative assistant,2320,Civil Engineers
1915,1976032063,MINISTÉRIO DA SAÚDE-500312-2015,2019-07-09,2012,6089.48,4411.76,7128.23,44,BRA,Brazil,Alagoas,AL,2002-09-18,,B,ACSND40,,nurse,2221,
1800,9603097629,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2009-05-21,2008,1149.02,1544.31,8060.09,44,BRA,Brazil,Alagoas,AL,2003-06-14,,G,FI2TC,engenheiro civil,nurse,2221,
1510,4828610362,SECRETARIA DE EDUCAÇÃO-400210-2010,2000-12-01,2001,2877.21,9922.5,9095.4,30,BRA,Brazil,Alagoas,AL,1998-06-29,,D,AEM30E2,adjunto administrativo,,2221,
1763,1467210692,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2016-11-02,2008,7123.96,9747.05,1519.39,30,BRA,Brazil,Alagoas,AL,2000-07-18,,,FI2TC,engenheiro civil,,2320,Mining and Quarrying Labourers
1581,5716324646,SECRETARIA DE FINANÇAS-200104-2009,2009-11-07,2017,6780.77,9669.9,5349.68,44,BRA,Brazil,Alagoas,AL,2012-03-30,,G,ADPMA0,enfermeiro,nurse,2221,Nursing Professionals
1065,7402944679,MINISTÉRIO DA SAÚDE-500312-2015,2016-11-26,2012,6156.24,2173.09,4473.31,35,BRA,Brazil,Alagoas,AL,2017-11-27,,B,ACMNB30,enfermeiro,nurse,,Civil Engineers
1404,9488956176,MINISTÉRIO DA SAÚDE-500312-2015,2013-12-12,2019,7662.26,5023.68,7439.04,30,BRA,Brazil,Alagoas,AL,1992-04-07,,D,AEM30E2,enfermeiro,administrative assistant,2142,
